# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20171201-20171231
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:ABOUT_APP,834,761,761,707
LIST,SELECT,LIST:SELECT:section_Færger,771,558,558,494
LIST,SELECT,LIST:SELECT:itemtype_RoadworkContent,562,408,408,378
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventA,474,410,410,396
LIST,SELECT,LIST:SELECT:itemtype_BridgeContent,455,312,312,225
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:EMERGENCY_PHONE_ON,439,410,410,370
PLACE,OPEN,PLACE:OPEN:samkoersel,389,257,257,244
LIST,SELECT,LIST:SELECT:itemtype_PlaceContent,343,216,216,202
PLACE,OPEN,PLACE:OPEN:rasteplads,309,193,193,178
LIST,SELECT,LIST:SELECT:itemtype_TunnelContent,301,114,114,106
PLACE,OPEN,PLACE:OPEN:parking,296,101,101,58
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:FEEDBACK,214,204,204,198
LIST,SELECT,LIST:SELECT:section:Trafikmeldinger,205,140,140,84
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventB,147,113,113,105
MAP,SELECT,MAP:SELECT:Vejarbejder,126,82,82,59
LIST,SELECT,LIST:SELECT:itemtype_FerryContent,119,94,94,78
LIST,SELECT,LIST:SELECT:section:Vejarbejder,53,39,39,35
LIST,SELECT,LIST:SELECT:section:Webkamera,38,27,27,24
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventB,33,30,30,28
LIST,SELECT,LIST:SELECT:section:P4 Trafik,28,25,25,17
LIST,SELECT,LIST:SELECT:section_Rejsetider,22,18,18,16
ERROR,ERROR,ERROR:ERROR:Push check - invalid local subscription found. Area ID is nil!,17,17,17,11
LIST,SELECT,LIST:SELECT:section:Bro og Tunnel,13,5,5,4
LIST,SELECT,LIST:SELECT:section:Rejsetider,11,9,9,8
EVENT,OPEN,EVENT:OPEN:fullscreen:trim,7,4,4,4
LIST,SELECT,LIST:SELECT:section:Bro,7,7,7,7
LIST,SELECT,LIST:SELECT:section:Pladser,5,5,5,5
MAP,SELECT,MAP:SELECT:Meldinger,5,3,3,3
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:SENDPOSITION_OFF,5,4,4,4
LIST,SELECT,LIST:SELECT:subsection:rejsetider,4,2,2,2
LIST,SELECT,LIST:SELECT:itemtype_TrimContent,3,2,2,2
LIST,SELECT,LIST:SELECT:section:Færger,3,3,3,2
LIST,SELECT,LIST:SELECT:section:Tunnel,3,3,3,3
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:SENDPOSITION_ON,3,3,3,3
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:link:http://Www.vejdirektoratet.dk,2,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:link:http://www.vejdirektoratet.dk/DA/trafik/sommertrafikken/Sider/Default.aspx?utm_source=trafikinfoApp&utm_medium=link&utm_content=&utm_campaign=sommertrafik17,1,1,1,1
